"invoiceNo","channel","customer","product","category","price","datetime","quantity","amount","category2","cost"
"N40198","s5","c5871","p7421","kind56",3950,2017-12-27 13:45:03,1,2765,"sub2",2054
"N40199","s5","c5871","p8151","kind55",0,2017-12-27 13:59:14,1,0,"sub5",0
"N40200","s2","c5871","p7046","kind2",1490,2017-12-27 14:18:36,1,1192,"sub4",693.72
"N40201","s1","c5871","p1126","kind2",3090,2017-12-27 14:42:11,1,2470,"sub2",1558.6
"N40201","s1","c5871","p8707","kind2",1890,2017-12-27 14:40:27,1,1512,"sub4",879.96
"N40201","s1","c5871","p6152","kind2",500,2017-12-27 14:44:32,1,400,"sub3",232.8
"N40201","s1","c5871","p8815","kind57",1980,2017-12-27 14:27:10,1,1782,"sub4",931
"N40202","s1","c6871","p3989","kind6",130,2017-12-27 15:01:14,1,99,"sub3",60
"N40203","s1","c5871","p6827","kind57",3500,2017-12-27 15:06:01,1,2800,"sub2",1852.2
"N40204","s5","c5871","p8389","kind56",3050,2017-12-27 14:50:11,1,1090,"sub2",1586
"N40205","s2","c5871","p6744","kind6",1390,2017-12-27 15:10:44,1,1112,"sub2",695
"N40205","s2","c5871","p6744","kind6",1390,2017-12-27 15:17:03,-1,-1112,"sub2",695
"N40206","s4","c5871","p6482","kind2",1890,2017-12-27 15:39:07,1,1510,"sub2",953.24
"N40207","s1","c5871","p7642","kind57",2200,2017-12-27 16:23:01,1,1590,"sub2",1164.24
"N40208","s5","c6726","p8993","kind56",160,2017-12-27 16:33:54,1,90,"sub3",74.5
"N40208","s5","c6726","p8993","kind56",160,2017-12-27 16:32:42,1,90,"sub3",74.5
"N40209","s1","c5871","p7806","kind57",3500,2017-12-27 17:01:20,1,3150,"sub2",1852.2
"N40210","s5","c5871","p8388","kind56",2850,2017-12-27 17:02:13,1,1290,"sub2",1482
"N40211","s2","c7737","p6487","kind2",450,2017-12-27 17:01:56,1,360,"sub3",209.52
"N40211","s2","c7737","p6487","kind2",450,2017-12-27 16:54:06,1,360,"sub3",209.52
"N40212","s2","c5871","p6354","kind2",500,2017-12-27 17:15:45,1,400,"sub3",232.8
"N40212","s2","c5871","p7788","kind2",2090,2017-12-27 16:50:34,1,1490,"sub2",1054.11
"N40213","s2","c7695","p8306","kind16",1480,2017-12-27 17:11:08,1,1036,"sub4",942.76
"N40213","s2","c7695","p589","kind11",2150,2017-12-27 17:06:40,1,1720,"sub2",1105.32
"N40213","s2","c7695","p8687","kind16",1680,2017-12-27 17:13:54,1,1176,"sub4",1070.16
"N40213","s2","c7695","p7551","kind16",1380,2017-12-27 17:22:16,1,966,"sub4",879.06
"N40214","s5","c7735","p6641","kind56",280,2017-12-27 17:06:21,1,182,"sub3",130.37
"N40215","s2","c5871","p8332","kind55",0,2017-12-27 17:31:31,1,80,"sub6",0
"N40215","s2","c5871","p1126","kind2",3290,2017-12-27 17:13:06,1,2630,"sub2",1659.34
"N40216","s2","c5871","p8131","kind2",2990,2017-12-27 18:12:34,-1,-2090,"sub2",1508.03
"N40217","s2","c5871","p7201","kind56",2050,2017-12-27 18:02:40,1,1390,"sub2",1033.94
"N40218","s2","c5871","p8916","kind2",1890,2017-12-27 17:55:05,1,1512,"sub4",879.96
"N40218","s2","c5871","p8658","kind2",2290,2017-12-27 18:16:37,1,1832,"sub4",1066.2
"N40218","s2","c5871","p8893","kind2",1690,2017-12-27 17:58:25,-1,-1352,"sub4",786.84
"N40219","s1","c7738","p589","kind11",1850,2017-12-27 18:09:11,1,1406,"sub2",951.08
"N40219","s1","c7738","p5807","kind3",1680,2017-12-27 18:11:22,1,1090,"sub2",847.78
"N40220","s5","c5871","p8389","kind56",3050,2017-12-27 18:11:04,1,1090,"sub2",1586
"N40221","s5","c5871","p8389","kind56",3050,2017-12-27 18:18:52,1,1090,"sub2",1586
"N40222","s1","c5871","p7726","kind57",3600,2017-12-27 18:22:47,1,2160,"sub2",1904.68
"N40223","s2","c5871","p6165","kind2",3290,2017-12-27 18:32:23,1,2290,"sub2",1659.34
"N40224","s2","c6767","p5677","kind3",1580,2017-12-27 18:28:32,1,995,"sub4",720.71
"N40224","s2","c6767","p8924","kind3",1580,2017-12-27 18:16:28,1,995,"sub4",720.32
"N40225","s2","c7112","p8715","kind2",2890,2017-12-27 18:42:07,1,2310,"sub2",1457.6
"N40226","s2","c5871","p1126","kind2",3090,2017-12-27 18:40:17,1,2470,"sub2",1558.6
"N40227","s4","c5871","p5748","kind3",1480,2017-12-27 18:52:34,1,1090,"sub4",675.12
"N40228","s1","c5871","p4527","kind57",2200,2017-12-27 18:52:21,1,1590,"sub2",1163.8
"N40229","s1","c5871","p8382","kind2",3690,2017-12-27 19:16:59,1,1090,"sub2",1861.09
"N40230","s2","c5871","p8658","kind2",2290,2017-12-27 19:17:16,-1,-1832,"sub4",1066.2
"N40230","s2","c5871","p8658","kind2",2290,2017-12-27 19:18:26,1,1832,"sub4",1066.2
"N40231","s2","c5871","p8012","kind2",2690,2017-12-27 19:32:03,1,999,"sub4",1252.43
"N40232","s2","c5871","p8994","kind16",1180,2017-12-27 19:12:41,2,1416,"sub2",751.66
"N40233","s1","c7739","p8461","kind57",1800,2017-12-27 19:41:31,1,1539,"sub2",952.56
"N40234","s2","c5871","p7687","kind2",2890,2017-12-27 19:27:46,1,790,"sub2",1457.61
"N40235","s4","c5871","p660","kind55",0,2017-12-27 19:56:13,2,0,"sub5",0
"N40235","s4","c5871","p4459","kind59",720,2017-12-27 19:59:49,1,612,"sub3",384.12
"N40236","s4","c7740","p8460","kind2",1890,2017-12-27 19:58:04,1,1512,"sub4",879.96
"N40237","s4","c5871","p7278","kind2",2290,2017-12-27 19:57:23,1,1290,"sub2",1154.99
"N40238","s2","c5871","p6165","kind2",3290,2017-12-27 20:00:13,1,2630,"sub2",1659.34
"N40239","s4","c7741","p8923","kind55",0,2017-12-27 20:32:24,1,0,"sub5",0
"N40239","s4","c7741","p8810","kind3",1480,2017-12-27 20:05:28,1,990,"sub4",675.12
"N40239","s4","c7741","p6327","kind2",1490,2017-12-27 20:15:25,1,1192,"sub4",693.72
"N40239","s4","c7741","p5905","kind3",1580,2017-12-27 20:03:40,1,948,"sub4",720.71
"N40239","s4","c7741","p8411","kind2",1290,2017-12-27 20:12:15,1,1032,"sub4",600.61
"N40240","s1","c5871","p212","kind11",3450,2017-12-27 20:36:09,1,2390,"sub2",1773.64
"N40240","s1","c5871","p212","kind11",3450,2017-12-27 20:17:48,1,2390,"sub2",1773.64
"N40241","s1","c7742","p7627","kind3",2380,2017-12-27 20:49:16,1,1490,"sub2",1200.86
"N40241","s1","c7742","p6229","kind3",1580,2017-12-27 20:19:58,1,990,"sub4",720.71
"N40241","s1","c7742","p8832","kind57",3380,2017-12-27 20:49:18,1,2366,"sub4",1589.56
"N40241","s1","c7742","p6829","kind57",3500,2017-12-27 20:45:33,1,2450,"sub2",1852.2
"N40241","s1","c7742","p8426","kind57",3950,2017-12-27 20:23:54,1,2765,"sub2",2090.34
"N40241","s1","c7742","p761","kind57",2680,2017-12-27 20:47:03,1,1876,"sub4",1260.52
"N40242","s4","c5871","p8449","kind2",2990,2017-12-27 20:30:19,1,2390,"sub2",1508.03
"N40242","s4","c5871","p8449","kind2",2990,2017-12-27 20:50:50,-1,-2390,"sub2",1508.03
"N40243","s1","c7743","p8922","kind55",0,2017-12-27 20:37:03,1,0,"sub5",0
"N40244","s2","c5871","p7752","kind2",2090,2017-12-27 20:46:13,1,1490,"sub2",1054.11
"N40245","s4","c7744","p7856","kind3",1480,2017-12-27 20:41:23,1,888,"sub4",675.12
"N40246","s5","c6853","p7703","kind56",1080,2017-12-27 21:14:02,1,690,"sub4",502.84
"N40246","s5","c6853","p8817","kind56",1480,2017-12-27 21:04:23,1,984,"sub4",710.4
"N40247","s1","c6989","p76","kind2",790,2017-12-27 21:21:04,1,630,"sub2",398.45
"N40247","s1","c6989","p7420","kind29",1080,2017-12-27 21:03:03,1,817,"sub2",540
"N40248","s2","c7576","p8995","kind3",3680,2017-12-27 21:16:58,1,1290,"sub2",1856.58
"N40249","s4","c5871","p8729","kind2",4290,2017-12-27 21:09:50,-1,-2990,"sub2",2163.88
"N40250","s2","c5871","p6908","kind2",1290,2017-12-27 21:10:47,1,774,"sub4",600.61
"N40251","s2","c5871","p7687","kind2",2890,2017-12-27 21:43:31,1,790,"sub2",1457.61
"N40252","s1","c5871","p8685","kind57",2680,2017-12-27 21:20:48,1,2278,"sub4",1261
"N40252","s1","c5871","p6649","kind57",3000,2017-12-27 21:23:45,1,2700,"sub2",1587.6
"N40253","s2","c5871","p8612","kind2",1890,2017-12-27 21:43:59,1,1512,"sub4",879.98
"N40253","s2","c5871","p8857","kind2",1990,2017-12-27 21:23:24,1,1592,"sub4",741.24
"N40254","s2","c5871","p7428","kind3",2080,2017-12-28 12:41:57,1,1190,"sub2",1049.54
"N40255","s2","c5871","p6738","kind2",1290,2017-12-28 13:03:36,1,890,"sub4",600.61
"N40256","s5","c5871","p8389","kind56",3050,2017-12-28 13:08:40,1,1090,"sub2",1586
"N40256","s5","c5871","p8389","kind56",3050,2017-12-28 13:23:25,1,1090,"sub2",1586
"N40257","s4","c5871","p6744","kind6",1390,2017-12-28 13:11:31,1,1112,"sub2",695
"N40258","s1","c5871","p2082","kind2",1290,2017-12-28 13:36:08,1,1032,"sub3",600.61
"N40259","s1","c5871","p5869","kind57",2680,2017-12-28 13:46:52,1,1590,"sub4",1260.52
"N40260","s2","c5871","p8903","kind2",1990,2017-12-28 14:17:24,1,1592,"sub4",926.52
"N40260","s2","c5871","p8629","kind2",2490,2017-12-28 14:08:53,1,1992,"sub4",1159.31
"N40261","s2","c5871","p6979","kind2",1390,2017-12-28 14:01:21,1,1110,"sub2",701.06
"N40261","s2","c5871","p8686","kind2",1190,2017-12-28 14:15:26,1,950,"sub2",600.18
"N40262","s4","c5871","p8996","kind16",4380,2017-12-28 14:34:00,1,3066,"sub2",2790.06
"N40263","s1","c5871","p5665","kind57",680,2017-12-28 14:58:11,1,612,"sub3",359.66
"N40264","s1","c5871","p5665","kind57",680,2017-12-28 15:06:41,-1,-612,"sub3",359.66
"N40264","s1","c5871","p717","kind57",820,2017-12-28 14:46:34,1,738,"sub3",434.24
"N40265","s1","c7745","p8146","kind2",2990,2017-12-28 15:12:55,1,1890,"sub2",1508.03
"N40266","s1","c5871","p5067","kind2",790,2017-12-28 15:01:09,1,632,"sub3",367.81
"N40267","s1","c5871","p7024","kind57",2800,2017-12-28 15:17:46,1,2520,"sub2",1481.76
"N40267","s1","c5871","p6533","kind2",2690,2017-12-28 15:23:25,1,1890,"sub2",1356.72
"N40267","s1","c5871","p8691","kind2",1690,2017-12-28 15:23:36,1,1352,"sub4",786.84
"N40268","s4","c7699","p8296","kind16",3980,2017-12-28 15:20:17,1,2786,"sub2",2535.26
"N40269","s1","c5871","p2930","kind5",890,2017-12-28 15:48:50,1,710,"sub3",380.47
"N40270","s2","c6647","p8901","kind2",1690,2017-12-28 16:42:33,1,1352,"sub4",786.86
"N40271","s1","c7739","p8461","kind57",1800,2017-12-28 16:59:18,1,1539,"sub2",952.56
"N40271","s1","c7739","p8461","kind57",1800,2017-12-28 16:58:16,-1,-1539,"sub2",952.56
"N40272","s2","c5871","p8412","kind2",2490,2017-12-28 16:59:17,1,2490,"sub4",1159.31
"N40273","s2","c5871","p3038","kind2",2290,2017-12-28 17:22:22,1,1590,"sub2",1154.99
"N40274","s1","c7585","p8426","kind57",3950,2017-12-28 17:42:56,1,3377,"sub2",2090.34
"N40275","s2","c5871","p7070","kind2",450,2017-12-28 17:54:54,1,360,"sub3",209.52
"N40276","s5","c6726","p8711","kind56",1080,2017-12-28 17:48:43,1,690,"sub4",502.84
"N40276","s5","c6726","p8393","kind56",3250,2017-12-28 18:05:20,1,1290,"sub2",1690
"N40276","s5","c6726","p7758","kind56",1080,2017-12-28 17:48:23,1,690,"sub4",502.84
"N40276","s5","c6726","p8393","kind56",3250,2017-12-28 17:40:19,1,1290,"sub2",1690
"N40276","s5","c6726","p6049","kind56",1880,2017-12-28 18:00:08,1,890,"sub4",875.31
"N40276","s5","c6726","p8922","kind55",0,2017-12-28 17:55:57,1,0,"sub5",0
"N40277","s2","c5871","p920","kind2",250,2017-12-28 17:55:43,1,200,"sub3",116.4
"N40278","s5","c7735","p8997","kind56",4880,2017-12-28 18:27:12,1,3172,"sub3",2272.08
"N40279","s2","c5871","p8709","kind2",650,2017-12-28 18:23:28,1,520,"sub3",302.63
"N40279","s2","c5871","p8709","kind2",650,2017-12-28 18:41:49,1,520,"sub3",302.63
"N40280","s1","c7158","p8769","kind2",890,2017-12-28 18:26:39,1,720,"sub4",414.38
"N40280","s1","c7158","p8770","kind2",160,2017-12-28 18:28:46,1,90,"sub3",76.8
"N40280","s1","c7158","p8563","kind57",1980,2017-12-28 18:17:55,-1,-1693,"sub4",931
"N40280","s1","c7158","p8770","kind2",160,2017-12-28 18:37:39,1,90,"sub3",76.8
"N40280","s1","c7158","p8510","kind2",990,2017-12-28 18:18:40,1,793,"sub4",460.93
"N40281","s1","c5871","p8749","kind57",3800,2017-12-28 18:46:06,1,3420,"sub2",2010.67
"N40282","s2","c5871","p6347","kind2",550,2017-12-28 18:48:37,1,440,"sub3",256.07
"N40283","s4","c5871","p730","kind60",1780,2017-12-28 18:55:06,1,1420,"sub2",915.1
"N40284","s2","c5871","p3924","kind2",160,2017-12-28 18:26:55,1,128,"sub3",74.5
"N40285","s2","c6874","p589","kind11",2150,2017-12-28 18:59:14,1,1634,"sub2",1105.32
"N40286","s1","c5871","p2943","kind2",1090,2017-12-28 19:01:56,1,690,"sub4",507.49
"N40286","s1","c5871","p8595","kind57",1680,2017-12-28 18:45:41,1,1512,"sub4",790.27
"N40287","s4","c5871","p7045","kind2",3490,2017-12-28 19:02:33,1,2390,"sub2",1760.22
"N40288","s1","c5871","p7995","kind11",2650,2017-12-28 19:51:39,1,1890,"sub2",1362.36
"N40289","s2","c6752","p8412","kind2",2490,2017-12-28 19:41:25,1,1569,"sub4",1159.31
"N40289","s2","c6752","p8412","kind2",2490,2017-12-28 19:29:50,1,1569,"sub4",1159.31
"N40290","s1","c5871","p6829","kind57",3500,2017-12-28 19:47:26,1,2100,"sub2",1852.2
"N40291","s1","c5871","p6653","kind57",880,2017-12-28 19:48:35,1,590,"sub4",413.56
"N40291","s1","c5871","p5645","kind57",2180,2017-12-28 20:06:08,1,1290,"sub4",1024.88
"N40291","s1","c5871","p6653","kind57",880,2017-12-28 20:04:40,1,590,"sub4",413.56
"N40292","s2","c5871","p6354","kind2",500,2017-12-28 20:09:14,2,800,"sub3",232.79
"N40293","s5","c5871","p8389","kind56",3050,2017-12-28 20:03:26,1,1090,"sub2",1586
"N40294","s1","c5871","p8426","kind57",3950,2017-12-28 20:03:10,1,3555,"sub2",2090.34
"N40294","s1","c5871","p8426","kind57",3950,2017-12-28 20:02:21,-1,-3555,"sub2",2090.34
"N40295","s5","c5871","p8393","kind56",3250,2017-12-28 20:04:29,1,1290,"sub2",1690
"N40296","s1","c7300","p7240","kind57",350,2017-12-28 20:22:08,1,299,"sub3",185.22
"N40296","s1","c7300","p7240","kind57",350,2017-12-28 20:21:57,1,299,"sub3",185.22
"N40297","s1","c5871","p8749","kind57",3800,2017-12-28 20:24:05,1,3420,"sub2",2010.67
"N40297","s1","c5871","p8749","kind57",3800,2017-12-28 20:20:18,-1,-3420,"sub2",2010.67
"N40298","s2","c5871","p8733","kind19",1680,2017-12-28 20:17:46,1,1340,"sub2",874
"N40299","s5","c5871","p6821","kind56",3280,2017-12-28 20:00:08,1,2624,"sub3",1527.14
"N40300","s2","c5871","p6882","kind2",590,2017-12-28 20:30:27,1,472,"sub3",274.69
"N40301","s2","c5871","p5672","kind2",990,2017-12-28 20:07:40,1,690,"sub4",460.93
"N40302","s5","c6787","p6644","kind56",1680,2017-12-28 20:49:31,1,890,"sub4",782.19
"N40303","s1","c5871","p8071","kind6",130,2017-12-28 20:53:23,1,104,"sub3",60
"N40303","s1","c5871","p8910","kind57",4300,2017-12-28 20:32:58,1,2990,"sub2",2275.12
"N40304","s1","c5871","p7644","kind2",2990,2017-12-28 20:59:51,1,2090,"sub2",1508.03
"N40305","s2","c5871","p6354","kind2",500,2017-12-28 20:48:06,1,400,"sub3",232.79
"N40306","s1","c5871","p5855","kind57",3400,2017-12-28 21:17:10,1,3060,"sub2",1799.28
"N40307","s5","c5871","p7535","kind56",3250,2017-12-28 21:12:04,1,1290,"sub2",1639.17
"N40308","s2","c5871","p7597","kind3",120,2017-12-28 21:17:29,1,96,"sub3",58.2
"N40308","s2","c5871","p184","kind3",120,2017-12-28 21:25:31,1,96,"sub3",58.2
"N40309","s1","c5871","p6487","kind2",450,2017-12-28 21:51:08,1,360,"sub3",209.52
"N40310","s2","c5871","p8957","kind3",1480,2017-12-29 12:26:37,1,740,"sub4",674.73
"N40310","s2","c5871","p6948","kind3",1380,2017-12-29 12:11:02,1,690,"sub4",629.53
"N40310","s2","c5871","p4543","kind3",980,2017-12-29 12:35:03,1,490,"sub4",447.17
"N40310","s2","c5871","p6685","kind3",980,2017-12-29 12:17:48,1,490,"sub4",447.17
"N40311","s1","c5871","p7565","kind57",1080,2017-12-29 12:28:29,1,690,"sub4",507.3
"N40312","s1","c5871","p3989","kind6",130,2017-12-29 12:57:35,1,104,"sub3",60
"N40313","s2","c7746","p8701","kind6",1290,2017-12-29 13:07:14,1,890,"sub2",580
"N40313","s2","c7746","p6590","kind3",1280,2017-12-29 13:16:38,1,640,"sub4",583.94
"N40313","s2","c7746","p6225","kind3",2280,2017-12-29 13:26:30,1,1140,"sub4",1039.84
"N40313","s2","c7746","p7110","kind3",1980,2017-12-29 13:04:59,1,990,"sub4",903.07
"N40314","s2","c5871","p8472","kind16",4380,2017-12-29 13:03:58,1,3066,"sub2",2790.06
"N40314","s2","c5871","p8155","kind18",3680,2017-12-29 13:33:54,-1,-2940,"sub2",1784.8
"N40315","s4","c6789","p8402","kind2",1990,2017-12-29 13:58:09,1,1592,"sub4",926.52
"N40316","s1","c5871","p8043","kind2",1290,2017-12-29 13:57:07,1,1030,"sub2",650.63
"N40316","s1","c5871","p8691","kind2",1690,2017-12-29 13:56:23,1,1352,"sub4",786.84
"N40316","s1","c5871","p8003","kind2",1290,2017-12-29 13:58:33,1,890,"sub2",650.63
"N40316","s1","c5871","p8003","kind2",1290,2017-12-29 13:53:52,1,890,"sub2",650.63
"N40317","s2","c5871","p7550","kind18",3680,2017-12-29 14:05:29,1,2940,"sub2",1784.8
"N40318","s2","c6632","p7214","kind44",200,2017-12-29 13:55:18,1,143,"sub6",85
"N40318","s2","c6632","p3251","kind11",2350,2017-12-29 14:14:56,1,1786,"sub2",1208.14
"N40319","s2","c7747","p3391","kind2",190,2017-12-29 14:25:10,1,152,"sub3",88.46
"N40319","s2","c7747","p3391","kind2",190,2017-12-29 13:57:49,1,152,"sub3",88.46
"N40320","s1","c5871","p3989","kind6",130,2017-12-29 14:02:40,1,104,"sub3",60
"N40321","s2","c5871","p5067","kind2",790,2017-12-29 14:25:13,1,632,"sub3",367.81
"N40322","s2","c6909","p265","kind2",200,2017-12-29 15:00:20,1,90,"sub3",93.12
"N40323","s1","c7648","p4996","kind57",2700,2017-12-29 15:22:27,1,1796,"sub2",1429.28
"N40323","s1","c7648","p8013","kind30",4980,2017-12-29 15:03:41,1,3781,"sub2",2530.26
"N40324","s1","c7748","p212","kind11",2050,2017-12-29 15:20:40,1,1558,"sub2",1053.9
"N40325","s4","c5871","p8675","kind3",2480,2017-12-29 15:47:34,1,1980,"sub2",1250.91
"N40326","s2","c5871","p7208","kind2",3690,2017-12-29 15:33:23,1,2490,"sub2",1918.8
"N40326","s2","c5871","p8526","kind2",1890,2017-12-29 16:01:22,1,1290,"sub4",879.96
"N40326","s2","c5871","p8859","kind2",4990,2017-12-29 15:43:47,1,3992,"sub4",2323.3
"N40327","s4","c5871","p3251","kind11",2650,2017-12-29 16:12:39,1,1590,"sub2",1362.36
"N40328","s4","c5871","p8570","kind3",1580,2017-12-29 15:51:44,1,1264,"sub4",720.32
"N40328","s4","c5871","p5068","kind2",990,2017-12-29 15:58:49,1,792,"sub4",460.94
"N40328","s4","c5871","p3794","kind2",160,2017-12-29 15:49:26,1,128,"sub3",74.5
"N40328","s4","c5871","p6558","kind2",1090,2017-12-29 15:48:55,1,790,"sub4",507.49
"N40328","s4","c5871","p3794","kind2",160,2017-12-29 15:54:04,1,128,"sub3",74.5
"N40328","s4","c5871","p6771","kind3",880,2017-12-29 16:14:34,1,528,"sub4",401.58
"N40328","s4","c5871","p3722","kind2",160,2017-12-29 15:48:21,1,128,"sub3",74.5
"N40328","s4","c5871","p3794","kind2",160,2017-12-29 16:14:57,1,128,"sub3",74.5
"N40328","s4","c5871","p1363","kind2",1490,2017-12-29 15:55:01,1,1090,"sub4",693.72
"N40328","s4","c5871","p4705","kind2",160,2017-12-29 16:08:13,1,128,"sub3",74.5
"N40329","s2","c5871","p6928","kind3",1080,2017-12-29 16:17:31,1,860,"sub3",523.8
"N40329","s2","c5871","p726","kind48",1280,2017-12-29 16:04:09,1,640,"sub4",384
"N40329","s2","c5871","p8570","kind3",1580,2017-12-29 16:23:10,1,1264,"sub4",720.32
"N40330","s5","c7735","p5579","kind56",160,2017-12-29 16:09:00,1,104,"sub3",74.5
"N40330","s5","c7735","p5372","kind56",180,2017-12-29 16:20:32,1,117,"sub3",83.81
"N40331","s1","c5871","p8426","kind57",3950,2017-12-29 16:28:18,1,3555,"sub2",2090.34
"N40332","s2","c7576","p8769","kind2",890,2017-12-29 16:45:01,1,590,"sub4",414.38
"N40332","s2","c7576","p8516","kind2",1890,2017-12-29 17:02:45,1,1290,"sub4",879.96
"N40332","s2","c7576","p8705","kind2",2690,2017-12-29 17:04:29,1,2152,"sub4",1252.43
"N40332","s2","c7576","p8928","kind55",0,2017-12-29 16:56:26,1,0,"sub5",0
"N40333","s4","c5871","p6328","kind2",990,2017-12-29 17:04:28,1,690,"sub4",460.93
"N40334","s2","c5871","p5975","kind2",2990,2017-12-29 17:04:32,1,2392,"sub4",1392.11
"N40335","s5","c6787","p8998","kind56",1480,2017-12-29 17:14:12,1,1125,"sub3",710.4
"N40336","s2","c5871","p8460","kind2",1890,2017-12-29 17:25:37,1,1290,"sub4",879.96
"N40336","s2","c5871","p3681","kind2",1690,2017-12-29 17:32:05,1,1352,"sub4",786.84
"N40337","s4","c5871","p8549","kind16",2280,2017-12-29 17:16:42,1,1596,"sub4",1452.36
"N40337","s4","c5871","p8578","kind16",1680,2017-12-29 17:27:19,1,1176,"sub4",1070.16
"N40337","s4","c5871","p8999","kind16",2480,2017-12-29 17:24:35,1,1736,"sub4",1579.76
"N40337","s4","c5871","p6229","kind3",1580,2017-12-29 17:32:31,1,990,"sub4",720.71
"N40338","s2","c5871","p7427","kind3",2080,2017-12-29 17:16:46,1,1190,"sub2",1049.54
"N40339","s4","c6725","p9000","kind60",3280,2017-12-29 17:38:27,1,1590,"sub2",1685.86
"N40340","s1","c5871","p8746","kind2",1890,2017-12-29 17:33:45,1,1512,"sub4",879.96
"N40340","s1","c5871","p8746","kind2",1890,2017-12-29 17:35:46,1,1512,"sub4",879.96
"N40341","s1","c5871","p7255","kind48",620,2017-12-29 18:03:44,1,490,"sub2",341
"N40341","s1","c5871","p7193","kind48",620,2017-12-29 17:58:51,1,490,"sub2",341
"N40342","s4","c5871","p730","kind60",1580,2017-12-29 17:54:08,1,1260,"sub2",812.28
"N40343","s4","c5871","p8518","kind2",2290,2017-12-29 17:57:17,1,1490,"sub4",1066.2
"N40344","s4","c5871","p6487","kind2",450,2017-12-29 18:26:38,1,360,"sub3",209.52
"N40345","s5","c7735","p7421","kind56",3950,2017-12-29 18:26:00,1,2568,"sub2",2054
"N40346","s2","c5871","p9001","kind58",690,2017-12-29 18:05:34,1,390,"sub2",126.1
"N40347","s2","c5871","p2593","kind2",590,2017-12-29 18:16:13,1,472,"sub3",274.69
"N40347","s2","c5871","p5067","kind2",790,2017-12-29 18:29:21,1,632,"sub3",367.81
"N40348","s1","c5871","p6827","kind57",3500,2017-12-29 18:20:10,1,3150,"sub2",1852.2
"N40349","s1","c5871","p8691","kind2",1690,2017-12-29 18:21:29,1,1352,"sub4",786.84
"N40349","s1","c5871","p6192","kind2",2090,2017-12-29 18:33:07,1,1490,"sub4",973.08
"N40349","s1","c5871","p8916","kind2",1890,2017-12-29 18:42:17,1,1512,"sub4",879.96
"N40350","s1","c5871","p8917","kind57",980,2017-12-29 18:31:36,-1,-690,"sub4",460.99
"N40351","s4","c5871","p6401","kind6",1290,2017-12-29 18:51:52,1,1032,"sub2",645
"N40352","s4","c7749","p8893","kind2",1690,2017-12-29 19:04:39,1,1099,"sub4",786.84
"N40352","s4","c7749","p355","kind2",3690,2017-12-29 18:38:25,1,2399,"sub2",1861.09
"N40352","s4","c7749","p7545","kind2",2490,2017-12-29 18:46:25,1,1619,"sub2",1255.86
"N40352","s4","c7749","p8516","kind2",1890,2017-12-29 18:36:35,1,1229,"sub4",879.96
"N40352","s4","c7749","p7545","kind2",2490,2017-12-29 18:51:31,1,1619,"sub2",1255.86
"N40353","s1","c5871","p8071","kind6",130,2017-12-29 18:48:48,1,104,"sub3",60
"N40354","s2","c5871","p7083","kind2",1690,2017-12-29 19:00:00,1,1090,"sub4",786.84
